timestamp,packet-counter,lidar-lite-v3,spectrometer-voltage,latitude,longitude,altitude,accelerometer-x,accelerometer-y,accelerometer-z,spectrometer_spectrometer1,spectrometer_spectrometer2,spectrometer_spectrometer3,spectrometer_spectrometer4,spectrometer_spectrometer5,spectrometer_spectrometer6
2025-03-08 15:10:15,37.0,285.0,4.71,34.711437,-86.641426,250.0,-0.396,-0.356,-0.473,4086.0,1808.0,1137.0,1022.0,2737.0,9172.0
2025-03-08 15:10:16,38.0,127.0,3.61,34.711452,-86.640937,250.0,0.528,-0.047,-0.622,1205.0,2515.0,4149.0,3656.0,3323.0,8619.0
2025-03-08 15:10:18,39.0,105.0,3.88,34.710887,-86.641441,250.0,0.029,-0.012,-0.328,6481.0,8418.0,1946.0,624.0,4629.0,8955.0
2025-03-08 15:10:19,40.0,243.0,3.94,34.711513,-86.641441,250.0,-0.48,0.564,0.389,2197.0,4428.0,3812.0,9319.0,6715.0,9232.0
2025-03-08 15:10:20,41.0,164.0,3.64,34.710998,-86.641426,250.0,-0.536,0.004,0.572,5797.0,9282.0,1127.0,2737.0,7847.0,6830.0
2025-03-08 15:10:21,42.0,99.0,3.41,34.710887,-86.641624,250.0,0.044,-0.466,-0.742,4185.0,9777.0,4151.0,2981.0,6322.0,2692.0
2025-03-08 15:10:22,43.0,159.0,3.25,34.711551,-86.641242,250.0,0.7,-0.346,-0.711,1870.0,4198.0,9929.0,5645.0,8956.0,6285.0
2025-03-08 15:10:23,44.0,212.0,3.02,34.711166,-86.640876,250.0,-0.135,0.267,0.411,2709.0,5815.0,8499.0,8017.0,3573.0,1674.0
2025-03-08 15:10:25,45.0,62.0,3.39,34.71141,-86.64141,250.0,0.409,-0.933,0.472,4492.0,1341.0,6803.0,6856.0,8543.0,5631.0
2025-03-08 15:10:26,46.0,299.0,3.35,34.711742,-86.641159,250.0,0.11,0.365,0.12,9063.0,850.0,8141.0,6961.0,4722.0,846.0
2025-03-08 15:10:27,47.0,221.0,2.37,34.71138,-86.640792,250.0,-0.793,0.224,-0.309,9521.0,6859.0,3537.0,3816.0,7486.0,9767.0
2025-03-08 15:10:28,48.0,82.0,3.98,34.711437,-86.641555,250.0,-0.364,-0.842,-0.87,8243.0,6491.0,8581.0,8490.0,2447.0,3032.0
2025-03-08 15:10:29,49.0,230.0,4.42,34.710998,-86.640983,250.0,0.076,0.188,0.656,7821.0,8567.0,8869.0,1419.0,8973.0,6708.0
2025-03-08 15:10:30,50.0,76.0,4.41,34.710803,-86.640892,250.0,0.061,-0.574,0.946,4115.0,7616.0,2122.0,912.0,7592.0,9831.0
2025-03-08 15:10:31,51.0,229.0,4.95,34.710945,-86.640953,250.0,-0.744,0.291,0.048,3585.0,6553.0,968.0,2999.0,3422.0,4524.0
2025-03-08 15:10:33,52.0,239.0,4.21,34.711608,-86.641242,250.0,-0.528,-0.981,0.326,3047.0,7749.0,9189.0,6337.0,4402.0,6326.0
2025-03-08 15:10:34,53.0,242.0,3.71,34.711174,-86.641563,250.0,0.26,-0.624,-0.919,3379.0,1455.0,6334.0,6902.0,6498.0,1174.0
2025-03-08 15:10:35,54.0,99.0,2.02,34.711681,-86.6408,250.0,-0.859,-0.153,0.166,6265.0,6985.0,3118.0,8629.0,8637.0,1698.0
2025-03-08 15:10:36,55.0,153.0,4.35,34.710819,-86.641647,250.0,0.526,-1.0,0.151,2390.0,393.0,6202.0,6450.0,2889.0,1339.0
2025-03-08 15:10:37,56.0,287.0,2.54,34.711524,-86.64093,250.0,-0.428,-0.259,-0.999,6181.0,8524.0,184.0,1758.0,1298.0,558.0
2025-03-08 15:10:38,57.0,54.0,2.69,34.71162,-86.640693,250.0,0.439,0.322,0.258,176.0,5882.0,6558.0,4223.0,2359.0,8360.0
2025-03-08 15:10:40,58.0,105.0,3.99,34.710929,-86.640693,250.0,0.893,0.444,-0.057,8052.0,9649.0,3303.0,5446.0,649.0,5678.0
2025-03-08 15:10:41,59.0,268.0,4.58,34.711589,-86.640769,250.0,-0.852,-0.411,-0.53,2085.0,242.0,408.0,8383.0,3045.0,2574.0
2025-03-08 15:10:52,69.0,174.0,2.6,34.710853,-86.640716,250.0,0.155,-0.217,-0.111,5623.0,1364.0,6071.0,6922.0,7263.0,315.0
2025-03-08 15:10:53,70.0,232.0,3.4,34.711376,-86.641273,250.0,0.719,0.132,-0.978,9236.0,9476.0,3515.0,5746.0,7074.0,3245.0
2025-03-08 15:10:55,71.0,126.0,3.96,34.711612,-86.641174,250.0,0.667,-0.569,-0.464,8314.0,9294.0,9335.0,9700.0,9574.0,6267.0
2025-03-08 15:10:56,72.0,296.0,3.15,34.711303,-86.640754,250.0,0.369,-0.313,0.503,7973.0,8908.0,9738.0,2609.0,4029.0,9583.0
2025-03-08 15:10:57,73.0,98.0,4.99,34.710964,-86.641021,250.0,-0.321,0.116,0.942,7890.0,1691.0,8532.0,6106.0,9977.0,611.0
2025-03-08 15:11:01,77.0,275.0,2.59,34.711158,-86.641403,250.0,-0.046,0.326,0.384,4307.0,8084.0,9469.0,6680.0,367.0,9576.0
2025-03-08 15:11:03,78.0,204.0,3.57,34.71099,-86.641006,250.0,-0.012,0.109,-0.86,3939.0,741.0,8347.0,6225.0,2489.0,9933.0
2025-03-08 15:11:04,79.0,110.0,2.9,34.711769,-86.640914,250.0,0.005,-0.879,0.387,6517.0,916.0,2689.0,7856.0,1190.0,8636.0
2025-03-08 15:11:05,80.0,151.0,4.3,34.711475,-86.640693,250.0,-0.413,0.097,0.948,7615.0,7411.0,4287.0,3937.0,5945.0,268.0
2025-03-08 15:11:06,81.0,123.0,2.48,34.71128,-86.641517,250.0,0.875,0.955,0.487,9230.0,1496.0,3377.0,7447.0,2307.0,9966.0
2025-03-08 15:11:07,82.0,288.0,4.54,34.710899,-86.641304,250.0,0.226,-0.358,-0.879,8466.0,6202.0,9473.0,5015.0,8364.0,900.0
2025-03-08 15:11:08,83.0,255.0,4.56,34.711448,-86.641494,250.0,0.847,0.746,0.832,5435.0,9637.0,4448.0,8267.0,6562.0,8046.0
2025-03-08 15:11:10,84.0,248.0,2.13,34.711013,-86.641006,250.0,-0.388,-0.153,-0.322,8121.0,141.0,5981.0,6303.0,505.0,5112.0
2025-03-08 15:11:11,85.0,129.0,4.01,34.711448,-86.640975,250.0,-0.22,0.999,-0.228,3616.0,5886.0,5653.0,2776.0,8527.0,3960.0
2025-03-08 15:11:12,86.0,139.0,3.9,34.711517,-86.640769,250.0,0.852,-0.222,0.032,9694.0,8411.0,1012.0,2583.0,2495.0,3112.0
2025-03-08 15:11:13,87.0,153.0,4.57,34.711742,-86.641006,250.0,-0.761,0.957,-0.995,8157.0,3309.0,4493.0,7813.0,9720.0,7116.0
2025-03-08 15:11:14,88.0,62.0,3.99,34.711162,-86.641166,250.0,-0.957,0.436,-0.439,128.0,2774.0,7173.0,4511.0,8858.0,6306.0
2025-03-08 15:11:15,89.0,174.0,3.88,34.711742,-86.641242,250.0,0.485,0.528,0.338,9252.0,8876.0,4110.0,6056.0,3506.0,8357.0
2025-03-08 15:11:16,90.0,248.0,4.33,34.711711,-86.640968,250.0,0.844,0.727,-0.653,8207.0,1424.0,5759.0,3023.0,8462.0,6188.0
2025-03-08 15:11:18,91.0,190.0,3.48,34.711006,-86.641387,250.0,0.895,-0.271,-0.285,9703.0,3106.0,420.0,4242.0,8307.0,2750.0
2025-03-08 15:11:19,92.0,261.0,4.03,34.711643,-86.641471,250.0,0.985,0.801,0.1,602.0,2368.0,7977.0,842.0,9217.0,6755.0
2025-03-08 15:11:20,93.0,299.0,4.92,34.711727,-86.641532,250.0,0.029,0.628,0.776,3677.0,3326.0,5856.0,2066.0,364.0,4883.0
2025-03-08 15:11:21,94.0,85.0,3.18,34.710838,-86.640861,250.0,-0.903,0.178,0.558,3024.0,9722.0,6933.0,4409.0,2262.0,5521.0
2025-03-08 15:11:22,95.0,158.0,3.76,34.711544,-86.640701,250.0,-0.325,0.713,-0.073,5467.0,7667.0,7945.0,2348.0,3463.0,2228.0
2025-03-08 15:11:23,96.0,133.0,3.01,34.710918,-86.641433,250.0,0.477,0.763,0.618,6184.0,1922.0,9553.0,1501.0,5392.0,526.0
2025-03-08 15:11:25,97.0,85.0,3.29,34.711059,-86.640876,250.0,0.493,0.049,0.246,3841.0,9097.0,5478.0,107.0,100.0,7837.0
2025-03-08 15:11:26,98.0,57.0,4.48,34.711456,-86.641036,250.0,-0.174,0.462,0.622,7382.0,9881.0,183.0,5406.0,9327.0,4048.0
2025-03-08 15:11:27,99.0,224.0,4.57,34.71128,-86.64067,250.0,-0.176,0.953,-0.051,9925.0,3920.0,5374.0,297.0,3282.0,8730.0
2025-03-08 15:11:28,100.0,298.0,2.18,34.711185,-86.641479,250.0,-0.365,-0.468,-0.21,2680.0,7551.0,3854.0,4980.0,7759.0,4288.0
2025-03-08 15:11:29,101.0,79.0,2.64,34.711128,-86.641433,250.0,-0.561,-0.924,-0.526,5707.0,5059.0,173.0,7733.0,5346.0,8081.0
2025-03-08 15:11:30,102.0,112.0,3.68,34.711444,-86.641563,250.0,-0.235,0.859,-0.632,1917.0,2470.0,389.0,9667.0,6812.0,3349.0
2025-03-08 15:11:31,103.0,62.0,4.58,34.71125,-86.641334,250.0,-0.168,0.456,0.331,9410.0,731.0,7469.0,1104.0,2249.0,533.0
2025-03-08 15:11:38,109.0,197.0,2.42,34.711406,-86.640701,250.0,0.764,0.596,0.684,1755.0,1808.0,7881.0,4577.0,2374.0,240.0
