timestamp,packet-counter,lidar-lite-v3,spectrometer-voltage,latitude,longitude,altitude,accelerometer-x,accelerometer-y,accelerometer-z,spectrometer_spectrometer1,spectrometer_spectrometer2,spectrometer_spectrometer3,spectrometer_spectrometer4,spectrometer_spectrometer5,spectrometer_spectrometer6
2025-03-06 22:25:39,22.0,73.0,3.73,34.71125,-86.641479,97.0,-0.453,-0.894,0.813,1751.0,9401.0,6581.0,2240.0,9205.0,5945.0
2025-03-06 22:25:40,23.0,111.0,4.28,34.711002,-86.641159,83.0,0.08,-0.78,-0.959,8536.0,4733.0,1478.0,6460.0,6451.0,318.0
2025-03-06 22:25:41,24.0,80.0,4.8,34.711669,-86.64154,96.0,0.303,0.3,0.137,3291.0,9142.0,5030.0,6570.0,5522.0,1123.0
2025-03-06 22:25:42,25.0,154.0,4.88,34.711292,-86.640884,86.0,-0.751,0.348,-0.11,8029.0,2845.0,7699.0,757.0,8014.0,6655.0
2025-03-06 22:25:43,26.0,106.0,3.34,34.711215,-86.641517,92.0,-0.701,-0.131,0.527,2404.0,5638.0,5282.0,9030.0,9077.0,2880.0
2025-03-06 22:25:45,27.0,58.0,3.41,34.711582,-86.640869,101.0,-0.823,-0.629,0.302,5390.0,4391.0,8833.0,2121.0,7383.0,6836.0
2025-03-06 22:25:46,28.0,59.0,3.4,34.711025,-86.640762,101.0,-0.68,0.891,0.415,1685.0,1984.0,7372.0,7368.0,5404.0,5423.0
2025-03-06 22:25:47,29.0,100.0,2.78,34.711715,-86.641082,85.0,0.494,-0.941,0.158,2586.0,4362.0,9351.0,1731.0,7217.0,6033.0
2025-03-06 22:25:48,30.0,87.0,3.7,34.711509,-86.641387,98.0,-0.587,0.999,0.388,4863.0,5618.0,9351.0,3125.0,6853.0,1876.0
2025-03-06 22:25:49,31.0,129.0,4.42,34.711112,-86.640892,112.0,0.517,-0.821,-0.972,3397.0,8454.0,3088.0,4699.0,6840.0,9250.0
2025-03-06 22:25:50,32.0,276.0,3.83,34.711208,-86.641082,90.0,0.391,-0.673,-0.293,2289.0,7321.0,2422.0,8993.0,8359.0,1600.0
2025-03-06 22:25:51,33.0,203.0,2.08,34.711536,-86.641342,106.0,-0.126,0.145,0.828,5744.0,7227.0,6156.0,5031.0,6822.0,1200.0
2025-03-06 22:25:53,34.0,292.0,2.47,34.711151,-86.641036,105.0,-0.605,0.195,-0.418,5639.0,7807.0,2184.0,6011.0,5333.0,3135.0
2025-03-06 22:25:54,35.0,106.0,3.41,34.71138,-86.640853,100.0,0.03,0.938,0.405,5150.0,2461.0,2481.0,3495.0,7107.0,4763.0
2025-03-06 22:25:55,36.0,134.0,3.79,34.711048,-86.640884,113.0,-0.406,0.385,-0.319,2093.0,9450.0,7446.0,8299.0,4320.0,7244.0
2025-03-06 22:25:56,37.0,119.0,3.63,34.711238,-86.640945,107.0,-0.914,0.938,-0.379,4433.0,9800.0,7695.0,4170.0,9471.0,5436.0
2025-03-06 22:25:57,38.0,111.0,3.78,34.71138,-86.641525,82.0,-0.257,0.685,-0.184,2485.0,3302.0,8500.0,9613.0,729.0,2190.0
2025-03-06 22:26:00,40.0,82.0,3.75,34.710849,-86.640754,106.0,0.829,0.675,-0.009,8958.0,4045.0,5821.0,3623.0,9072.0,8480.0
2025-03-06 22:26:01,41.0,85.0,2.58,34.711265,-86.640953,115.0,-0.508,0.669,-0.751,974.0,5790.0,3964.0,4941.0,3748.0,7316.0
2025-03-06 22:26:03,43.0,172.0,2.78,34.711437,-86.641082,112.0,0.279,0.16,0.412,8767.0,5379.0,9753.0,8420.0,1478.0,5511.0
2025-03-06 22:26:10,49.0,90.0,3.22,34.710815,-86.641418,117.0,-0.853,-0.931,0.555,6068.0,7158.0,1717.0,8136.0,6144.0,4703.0
2025-03-06 22:26:11,50.0,291.0,2.71,34.710876,-86.641242,114.0,-0.466,0.906,-0.251,9812.0,1566.0,5353.0,3068.0,6622.0,3006.0
2025-03-06 22:26:12,51.0,294.0,2.18,34.71154,-86.641456,94.0,-0.585,0.095,-0.673,5026.0,9569.0,1482.0,721.0,7013.0,4378.0
2025-03-06 22:26:13,52.0,216.0,3.61,34.711387,-86.64109,99.0,-0.15,-0.711,0.922,9249.0,5070.0,6021.0,7085.0,8579.0,8392.0
2025-03-06 22:26:16,54.0,182.0,3.91,34.710903,-86.641128,86.0,0.884,-0.022,-0.779,9964.0,7214.0,1377.0,5621.0,5950.0,1555.0
2025-03-06 22:26:17,55.0,227.0,4.09,34.711616,-86.641098,100.0,0.854,0.03,-0.563,889.0,4901.0,8868.0,8850.0,9524.0,5342.0
2025-03-06 22:26:18,56.0,242.0,4.88,34.711578,-86.640808,116.0,0.714,0.709,0.43,3969.0,9710.0,6775.0,8298.0,7982.0,2308.0
2025-03-06 22:26:19,57.0,83.0,3.93,34.710884,-86.641082,81.0,-0.475,-0.73,0.844,7689.0,4724.0,6152.0,451.0,9966.0,8652.0
2025-03-06 22:26:20,58.0,275.0,3.75,34.711368,-86.641609,101.0,0.065,0.965,0.887,7536.0,4494.0,8071.0,1422.0,8960.0,9003.0
2025-03-06 22:26:22,59.0,272.0,4.86,34.711017,-86.64154,117.0,0.794,0.961,0.854,9646.0,2363.0,6640.0,8224.0,5417.0,4039.0
2025-03-06 22:26:23,60.0,74.0,3.85,34.711505,-86.641052,93.0,0.076,0.385,0.199,8350.0,6587.0,7752.0,6546.0,3603.0,6849.0
2025-03-06 22:26:24,61.0,188.0,4.86,34.710941,-86.641159,93.0,-0.845,0.573,-0.624,2190.0,5473.0,8762.0,9806.0,5718.0,5792.0
2025-03-06 22:26:25,62.0,167.0,3.59,34.710945,-86.641357,116.0,-0.265,0.878,0.752,7991.0,9736.0,1711.0,3262.0,5640.0,8896.0
2025-03-06 22:26:26,63.0,78.0,3.89,34.711734,-86.640724,115.0,-0.407,-0.077,0.28,2286.0,5346.0,7298.0,349.0,6561.0,5501.0
2025-03-06 22:26:27,64.0,139.0,4.15,34.710838,-86.641654,110.0,0.428,0.099,0.778,6642.0,7837.0,3273.0,8247.0,2949.0,102.0
2025-03-06 22:26:28,65.0,125.0,4.14,34.711711,-86.640945,117.0,0.458,-0.785,-0.412,4419.0,1857.0,1747.0,2432.0,2827.0,4357.0
2025-03-06 22:26:30,66.0,218.0,3.38,34.711513,-86.641548,92.0,-0.406,0.541,-0.58,6207.0,8335.0,6792.0,1836.0,3284.0,8410.0
2025-03-06 22:26:31,67.0,238.0,2.42,34.710884,-86.640678,90.0,-0.317,-0.429,-0.447,7155.0,1373.0,1813.0,2740.0,8660.0,6979.0
2025-03-06 22:26:32,68.0,199.0,3.87,34.711505,-86.64109,110.0,0.083,-0.724,0.245,5294.0,3833.0,9433.0,1090.0,2638.0,3956.0
2025-03-06 22:26:33,69.0,182.0,2.16,34.711433,-86.64112,85.0,-0.134,0.078,0.349,3140.0,7164.0,9448.0,6391.0,9573.0,6587.0
2025-03-06 22:26:34,70.0,57.0,4.28,34.711364,-86.641159,100.0,-0.809,-0.437,0.467,9074.0,306.0,838.0,8829.0,4787.0,1493.0
2025-03-06 22:26:35,71.0,147.0,3.54,34.711673,-86.641159,89.0,0.705,0.171,-0.528,2179.0,1051.0,2128.0,2514.0,758.0,9423.0
2025-03-06 22:26:37,72.0,224.0,4.27,34.711708,-86.641593,98.0,0.312,-0.985,0.95,2285.0,4842.0,2009.0,3810.0,8289.0,365.0
2025-03-06 22:26:38,73.0,68.0,2.55,34.71109,-86.640846,90.0,0.273,0.227,-0.665,5654.0,9678.0,9183.0,5402.0,3024.0,3408.0
2025-03-06 22:26:39,74.0,221.0,2.97,34.711448,-86.64125,98.0,-0.471,-0.909,-0.546,835.0,7367.0,624.0,2500.0,9949.0,3207.0
2025-03-06 22:26:40,75.0,172.0,4.33,34.711429,-86.641212,111.0,0.218,0.236,-0.108,8943.0,3909.0,6123.0,921.0,9434.0,6303.0
2025-03-06 22:26:41,76.0,192.0,3.14,34.711696,-86.641609,103.0,-0.6,-0.632,0.278,8263.0,4784.0,2005.0,3107.0,7868.0,5550.0
2025-03-06 22:26:42,77.0,241.0,4.03,34.711414,-86.640975,95.0,0.95,-0.56,0.256,2326.0,1158.0,7761.0,8459.0,4331.0,118.0
