timestamp,packet-counter,lidar-lite-v3,spectrometer-voltage,latitude,longitude,altitude,accelerometer-x,accelerometer-y,accelerometer-z,spectrometer_spectrometer1,spectrometer_spectrometer2,spectrometer_spectrometer3,spectrometer_spectrometer4,spectrometer_spectrometer5,spectrometer_spectrometer6
2025-03-08 15:14:05,109.0,109.0,3.87,34.71096,-86.641159,250.0,0.193,-0.113,-0.915,8827.0,1688.0,5174.0,8025.0,8823.0,3999.0
2025-03-08 15:14:06,110.0,279.0,4.3,34.710975,-86.641624,250.0,-0.299,-0.015,-0.819,3951.0,5124.0,6516.0,2610.0,513.0,8532.0
2025-03-08 15:14:07,111.0,205.0,3.5,34.711627,-86.641242,250.0,-0.787,-0.771,-0.341,375.0,4504.0,4906.0,1273.0,8261.0,1983.0
2025-03-08 15:14:09,112.0,55.0,4.98,34.711254,-86.641448,250.0,-0.952,0.459,0.485,2839.0,9343.0,2312.0,4565.0,4992.0,3438.0
2025-03-08 15:14:10,113.0,261.0,4.89,34.710933,-86.641441,250.0,0.243,0.264,0.482,9061.0,6887.0,2066.0,7888.0,5934.0,7143.0
2025-03-08 15:14:11,114.0,151.0,4.99,34.710792,-86.641197,250.0,0.096,-0.938,0.721,3765.0,4712.0,105.0,7689.0,5176.0,9605.0
2025-03-08 15:14:12,115.0,186.0,4.32,34.7112,-86.641365,250.0,-0.51,-0.339,-0.65,6418.0,1803.0,6917.0,6851.0,9277.0,7030.0
2025-03-08 15:14:13,116.0,288.0,3.66,34.711635,-86.640861,250.0,-0.089,-0.087,-0.685,2437.0,266.0,9119.0,4291.0,4988.0,6232.0
2025-03-08 15:14:14,117.0,164.0,4.04,34.711189,-86.641036,250.0,0.485,0.746,-0.043,1437.0,7475.0,3330.0,3359.0,8003.0,2855.0
2025-03-08 15:14:15,118.0,192.0,4.98,34.711452,-86.641372,250.0,0.844,-0.133,-0.468,7775.0,3353.0,2448.0,4427.0,9323.0,1272.0
2025-03-08 15:14:17,119.0,155.0,3.45,34.711284,-86.640853,250.0,0.277,0.562,-0.942,6214.0,7785.0,9475.0,8771.0,7267.0,4730.0
2025-03-08 15:14:18,120.0,97.0,4.44,34.71162,-86.640777,250.0,0.351,0.168,-0.54,1141.0,9537.0,8618.0,147.0,1940.0,2446.0
2025-03-08 15:14:19,121.0,278.0,3.32,34.711414,-86.640975,250.0,0.615,0.377,-0.443,6759.0,3267.0,256.0,518.0,5268.0,7709.0
2025-03-08 15:14:20,122.0,129.0,4.26,34.711734,-86.641136,250.0,0.446,0.143,0.863,951.0,5220.0,8885.0,227.0,890.0,5487.0
2025-03-08 15:14:21,123.0,209.0,2.82,34.711544,-86.64154,250.0,-0.933,0.151,0.233,7742.0,9998.0,3386.0,7462.0,9417.0,6565.0
2025-03-08 15:14:22,124.0,216.0,3.26,34.711624,-86.640907,250.0,-0.106,0.032,-0.901,1903.0,8570.0,5736.0,4526.0,818.0,3473.0
2025-03-08 15:14:24,125.0,259.0,3.39,34.710968,-86.641517,250.0,0.367,-0.373,0.284,4854.0,3897.0,7771.0,5864.0,7329.0,8460.0
2025-03-08 15:14:25,126.0,187.0,4.57,34.710906,-86.641593,250.0,-0.463,-0.994,-0.174,5758.0,4358.0,1368.0,8041.0,3766.0,8314.0
2025-03-08 15:14:28,129.0,178.0,2.03,34.711112,-86.641281,250.0,0.823,0.663,0.448,729.0,7341.0,9735.0,6511.0,5273.0,4255.0
2025-03-08 15:14:29,130.0,171.0,2.76,34.711662,-86.640998,250.0,-0.633,-0.611,-0.877,6321.0,5625.0,3205.0,8798.0,3068.0,8366.0
2025-03-08 15:14:35,135.0,140.0,2.51,34.711551,-86.641334,250.0,-0.644,0.536,0.186,8624.0,9549.0,3407.0,5822.0,6864.0,5847.0
2025-03-08 15:14:36,136.0,244.0,4.0,34.710922,-86.64122,250.0,-0.002,-0.645,-0.001,9812.0,2390.0,1553.0,2670.0,1144.0,676.0
2025-03-08 15:14:37,137.0,115.0,4.59,34.711235,-86.641525,250.0,-0.652,0.04,0.74,6146.0,1339.0,787.0,796.0,5793.0,374.0
2025-03-08 15:14:39,138.0,250.0,3.11,34.711071,-86.641426,250.0,0.598,0.585,0.747,4451.0,5722.0,6633.0,8100.0,772.0,4831.0
2025-03-08 15:14:40,139.0,234.0,4.79,34.71104,-86.640823,250.0,-0.367,0.89,-0.938,6578.0,7924.0,6799.0,8038.0,5266.0,2966.0
2025-03-08 15:14:41,140.0,204.0,3.81,34.711463,-86.641143,250.0,0.516,0.866,-0.018,1867.0,288.0,6858.0,5851.0,9297.0,331.0
2025-03-08 15:14:43,142.0,66.0,3.99,34.711753,-86.64125,250.0,0.513,0.241,0.718,1449.0,4861.0,9988.0,7523.0,2032.0,9652.0
2025-03-08 15:14:44,143.0,214.0,3.64,34.711009,-86.641387,250.0,-0.802,-0.7,0.05,7697.0,946.0,6484.0,4513.0,5664.0,4886.0
2025-03-08 15:14:45,144.0,210.0,2.91,34.711475,-86.641456,250.0,-0.303,-0.264,0.807,5837.0,2137.0,7823.0,8084.0,6570.0,2130.0
2025-03-08 15:14:47,145.0,92.0,2.36,34.711254,-86.641273,250.0,0.067,-0.661,-0.644,3025.0,2352.0,1758.0,7825.0,2658.0,2984.0
2025-03-08 15:14:48,146.0,53.0,2.39,34.711017,-86.640914,250.0,-0.465,-0.806,0.175,390.0,2356.0,4072.0,5483.0,9122.0,8698.0
2025-03-08 15:14:49,147.0,141.0,2.51,34.710891,-86.641082,250.0,0.512,0.997,-0.122,2069.0,5163.0,6360.0,7669.0,4655.0,3170.0
2025-03-08 15:14:50,148.0,137.0,2.02,34.710998,-86.641426,250.0,0.912,-0.69,-0.034,7386.0,3716.0,6611.0,9433.0,8466.0,9847.0
2025-03-08 15:14:51,149.0,281.0,2.54,34.711475,-86.64096,250.0,0.707,-0.332,-0.274,9968.0,9832.0,2858.0,356.0,7673.0,203.0
2025-03-08 15:14:52,150.0,237.0,4.09,34.711654,-86.640792,250.0,-0.34,-0.779,-0.624,1461.0,8301.0,4673.0,6186.0,2615.0,7798.0
2025-03-08 15:14:54,151.0,273.0,3.21,34.711147,-86.640922,250.0,0.718,0.906,0.093,3051.0,5078.0,2475.0,6203.0,4753.0,5345.0
2025-03-08 15:14:55,152.0,129.0,4.36,34.710948,-86.641578,250.0,-0.797,0.934,0.793,9747.0,3527.0,6017.0,6274.0,5755.0,2607.0
2025-03-08 15:14:56,153.0,89.0,2.72,34.711742,-86.641006,250.0,0.385,0.487,0.091,1379.0,2197.0,2317.0,824.0,3845.0,5159.0
2025-03-08 15:14:57,154.0,218.0,3.96,34.711547,-86.641372,250.0,-0.702,0.896,-0.425,5896.0,1346.0,3735.0,2402.0,8136.0,6894.0
2025-03-08 15:14:58,155.0,278.0,2.93,34.711551,-86.641166,250.0,0.988,-0.422,-0.892,4909.0,4303.0,1498.0,1979.0,8673.0,6886.0
2025-03-08 15:14:59,156.0,228.0,3.11,34.711395,-86.640892,250.0,-0.639,-0.226,0.057,8887.0,6276.0,4995.0,6284.0,9637.0,6156.0
2025-03-08 15:15:02,158.0,66.0,4.69,34.711765,-86.64122,250.0,-0.643,0.048,0.614,9151.0,2714.0,5186.0,5135.0,3451.0,3979.0
2025-03-08 15:15:03,159.0,188.0,2.01,34.711414,-86.640769,250.0,-0.859,-0.868,0.511,2387.0,6611.0,8246.0,122.0,7159.0,7816.0
2025-03-08 15:15:05,161.0,54.0,3.92,34.711002,-86.641471,250.0,-0.389,0.07,-0.454,6110.0,5609.0,2912.0,5072.0,5794.0,5977.0
2025-03-08 15:15:06,162.0,290.0,2.02,34.711593,-86.640678,250.0,-0.67,0.737,-0.056,9322.0,2880.0,7306.0,3591.0,8056.0,4987.0
2025-03-08 15:15:07,163.0,211.0,4.69,34.711441,-86.640975,250.0,-0.349,-0.709,0.347,3362.0,6896.0,5777.0,1694.0,7795.0,6931.0
2025-03-08 15:15:11,166.0,234.0,4.71,34.711196,-86.641609,250.0,0.045,0.254,-0.732,5944.0,2272.0,6539.0,8079.0,4962.0,9418.0
2025-03-08 15:15:15,170.0,98.0,4.07,34.711696,-86.640747,250.0,0.951,-0.374,-0.22,4970.0,3651.0,9036.0,8166.0,2404.0,430.0
2025-03-08 15:15:19,173.0,67.0,2.92,34.711654,-86.641098,250.0,-0.946,-0.127,-0.967,6886.0,9653.0,3049.0,7306.0,1279.0,5483.0
2025-03-08 15:15:20,174.0,205.0,2.75,34.711673,-86.640792,250.0,-0.474,0.001,0.094,8170.0,9721.0,1796.0,3740.0,9982.0,5539.0
2025-03-08 15:15:21,175.0,251.0,2.28,34.711093,-86.641029,250.0,-0.913,0.043,-0.889,6704.0,5406.0,276.0,3619.0,3181.0,326.0
2025-03-08 15:15:22,176.0,137.0,2.4,34.711181,-86.64125,250.0,-0.196,-0.805,-0.828,9843.0,8227.0,9936.0,1746.0,563.0,3623.0
2025-03-08 15:15:24,177.0,277.0,2.93,34.7108,-86.641021,250.0,-0.471,0.919,-0.934,1320.0,8783.0,7853.0,6697.0,5732.0,6126.0
2025-03-08 15:15:25,178.0,285.0,3.48,34.71091,-86.641334,250.0,0.297,0.434,0.43,2544.0,7834.0,7893.0,3642.0,3095.0,8627.0
2025-03-08 15:15:26,179.0,99.0,4.54,34.711399,-86.640754,250.0,-0.122,0.746,-0.595,2647.0,9916.0,1490.0,278.0,3112.0,860.0
2025-03-08 15:15:27,180.0,117.0,4.65,34.7117,-86.64109,250.0,0.979,0.881,0.619,2644.0,648.0,6422.0,6332.0,1410.0,1293.0
2025-03-08 15:15:28,181.0,241.0,3.84,34.711288,-86.641578,250.0,-0.06,-0.891,0.011,7289.0,758.0,5180.0,4623.0,9211.0,5032.0
2025-03-08 15:15:29,182.0,284.0,3.85,34.710815,-86.641532,250.0,0.666,0.586,0.897,3782.0,1582.0,1806.0,989.0,3176.0,7438.0
2025-03-08 15:15:32,184.0,81.0,4.91,34.711227,-86.641006,250.0,0.801,0.699,0.454,2156.0,8786.0,3449.0,3494.0,9724.0,658.0
2025-03-08 15:15:33,185.0,139.0,2.65,34.710826,-86.641082,250.0,-0.024,0.877,-0.521,1309.0,210.0,6399.0,7103.0,6298.0,9106.0
2025-03-08 15:15:34,186.0,262.0,4.3,34.710975,-86.641082,250.0,-0.883,0.911,-0.307,2500.0,6252.0,9780.0,8851.0,5616.0,674.0
2025-03-08 15:15:35,187.0,109.0,2.62,34.711608,-86.641021,250.0,-0.065,-0.027,0.869,3244.0,1703.0,4278.0,7187.0,6424.0,2190.0
2025-03-08 15:15:36,188.0,291.0,3.32,34.711742,-86.640785,250.0,-0.734,0.896,0.974,1159.0,815.0,2981.0,8538.0,3715.0,9945.0
2025-03-08 15:15:37,189.0,140.0,4.46,34.711406,-86.640716,250.0,0.748,0.31,0.982,3487.0,1551.0,439.0,7221.0,3715.0,6149.0
2025-03-08 15:15:39,190.0,293.0,4.24,34.711734,-86.641288,250.0,-0.486,0.501,-0.502,9769.0,7188.0,6287.0,3043.0,8995.0,5510.0
2025-03-08 15:15:40,191.0,274.0,4.21,34.711139,-86.641403,250.0,0.02,-0.972,-0.34,2575.0,9491.0,4375.0,5328.0,4498.0,8230.0
2025-03-08 15:15:41,192.0,242.0,3.85,34.710895,-86.64125,250.0,0.275,-0.312,0.301,4538.0,6963.0,5527.0,4765.0,1010.0,541.0
2025-03-08 15:15:42,193.0,98.0,4.92,34.711242,-86.641548,250.0,-0.379,-0.279,-0.13,7345.0,9013.0,3904.0,9652.0,6775.0,7711.0
2025-03-08 15:15:43,194.0,222.0,4.99,34.711425,-86.640701,250.0,-0.259,0.354,0.316,5902.0,7839.0,1882.0,8259.0,9798.0,3925.0
2025-03-08 15:15:44,195.0,111.0,4.06,34.711509,-86.640808,250.0,0.138,-0.554,0.197,2083.0,6295.0,6642.0,9064.0,6197.0,4139.0
2025-03-08 15:15:46,196.0,137.0,4.56,34.711345,-86.641227,250.0,0.892,-0.48,0.873,6967.0,9765.0,8678.0,8327.0,2374.0,8967.0
2025-03-08 15:15:47,197.0,81.0,3.22,34.710975,-86.640884,250.0,0.344,0.291,-0.322,1181.0,3091.0,6177.0,9193.0,1233.0,2317.0
2025-03-08 15:15:57,206.0,59.0,2.56,34.711776,-86.640693,250.0,-0.264,-0.036,0.822,4191.0,9293.0,8835.0,1049.0,6121.0,8488.0
2025-03-08 15:15:58,207.0,296.0,2.52,34.711174,-86.64093,250.0,-0.432,-0.469,0.846,8700.0,1970.0,3391.0,3296.0,7189.0,1475.0
2025-03-08 15:15:59,208.0,268.0,4.37,34.711711,-86.640785,250.0,0.575,0.205,0.281,2570.0,1929.0,1435.0,6189.0,9512.0,9647.0
2025-03-08 15:16:01,209.0,69.0,3.89,34.711467,-86.640708,250.0,0.375,-0.213,0.36,6202.0,9902.0,3259.0,819.0,7622.0,4896.0
2025-03-08 15:16:02,210.0,118.0,4.93,34.711486,-86.641448,250.0,0.149,-0.25,-0.548,9526.0,7997.0,4250.0,9449.0,2110.0,5696.0
2025-03-08 15:16:03,211.0,256.0,3.91,34.710941,-86.640945,250.0,0.612,0.604,-0.77,6437.0,797.0,3647.0,3125.0,3132.0,3905.0
2025-03-08 15:16:05,213.0,210.0,3.38,34.71117,-86.640968,250.0,-0.56,0.85,0.359,9651.0,6744.0,8066.0,9739.0,153.0,1701.0
2025-03-08 15:16:06,214.0,232.0,4.51,34.711215,-86.641189,250.0,-0.243,0.639,0.397,4036.0,8463.0,6693.0,8054.0,1850.0,2658.0
2025-03-08 15:16:07,215.0,257.0,2.09,34.711612,-86.641311,250.0,0.132,-0.414,-0.909,2682.0,1580.0,8183.0,701.0,8668.0,8226.0
2025-03-08 15:16:09,216.0,228.0,4.55,34.71165,-86.640754,250.0,-0.353,0.522,0.698,7127.0,5433.0,9122.0,6861.0,1302.0,2546.0
2025-03-08 15:16:10,217.0,111.0,4.28,34.711376,-86.641174,250.0,0.533,-0.163,0.137,824.0,2809.0,7951.0,1491.0,5435.0,5214.0
2025-03-08 15:16:11,218.0,293.0,3.89,34.711547,-86.640953,250.0,0.636,0.301,0.661,7973.0,2367.0,977.0,1302.0,1633.0,2882.0
2025-03-08 15:16:12,219.0,186.0,3.49,34.711517,-86.641624,250.0,-0.101,0.664,0.33,3512.0,3149.0,6196.0,9116.0,8175.0,3104.0
2025-03-08 15:16:14,220.0,286.0,2.98,34.710895,-86.641632,250.0,-0.568,-0.238,0.916,615.0,586.0,654.0,9061.0,5778.0,6263.0
2025-03-08 15:16:15,221.0,164.0,2.89,34.710826,-86.641189,250.0,0.866,-0.762,0.341,522.0,1300.0,7653.0,8862.0,6391.0,9928.0
2025-03-08 15:16:16,222.0,131.0,3.52,34.71136,-86.641586,250.0,0.487,0.256,-0.78,6051.0,351.0,6012.0,3014.0,3455.0,3824.0
